1	丹莫洛
2	長灘
3	荒蕪之地
4	詛咒之地
7	黑水灣
8	悲傷沼澤
9	北郡山谷
10	暮色森林
11	濕地
12	艾爾文森林
13	世界之樹
14	杜洛塔
15	塵泥沼澤
16	艾薩拉
17	貧瘠之地
18	水晶湖
19	祖爾格拉布
20	月溪鎮
21	庫爾提拉斯
22	工程師島
23	北郡河
24	北郡修道院
25	黑石山
26	燈塔
28	西瘟疫之地
30	Nine
32	陵墓
33	荊棘谷
34	回音山礦坑
35	藏寶海灣
36	奧特蘭克山脈
37	納菲瑞提湖
38	洛克莫丹
40	西部荒野
41	逆風小徑
42	夜色鎮
43	蠻荒海岸
44	赤脊山
45	阿拉希高地
46	燃燒平原
47	辛特蘭
49	亡者之穴
51	灼熱峽谷
53	盜賊營地
54	玉石礦坑
55	Valley of Heroes UNUSED
56	英雄崗哨
57	法戈第礦坑
59	北郡農場
60	森林邊界
61	雷霆瀑布
62	布萊克威爾南瓜田
63	斯通菲爾德農場
64	馬科倫農場
65	龍骨荒野
66	祖爾德拉克
67	風暴群山
68	止水湖
69	湖畔鎮
70	石望
71	石望瀑布
72	黑暗之門
73	腐化之痕
74	淚水之池
75	斯通納德
76	農田避難所
77	安威瑪
80	暴風山脈
81	Jeff NE Quadrant Changed
82	Jeff NW Quadrant
83	Jeff SE Quadrant
84	Jeff SW Quadrant
85	提里斯法林地
86	石碑湖
87	閃金鎮
88	東谷伐木場
89	明鏡湖果園
91	阿祖拉之塔
92	明鏡湖
93	沃古爾巨魔山
94	烏鴉嶺
95	赤脊峽谷
96	伊爾加拉之塔
97	奧瑟爾伐木場
98	瑞斯班洞穴
99	反抗軍營地
100	奈辛瓦里遠征隊營地
101	庫爾森的營地
102	祖昆達廢墟
103	祖瑪維廢墟
104	暗礁海
105	莫什奧格巨魔山
106	儲藏室
107	薩丁農場
108	哨兵嶺
109	法布隆南瓜農場
111	詹戈洛德礦坑
113	金海岸礦坑
115	西部荒野燈塔
116	迷霧谷
117	格羅姆高營地
118	維爾加挖掘場
120	西泉要塞
121	靜謐花園墓場
122	祖丹亞廢墟
123	巴拉爾廢墟
125	卡萊廢墟
126	伽什廢墟
127	巴里亞曼廢墟
128	贊塔加廢墟
129	米扎廢墟
130	銀松森林
131	卡拉諾斯
132	寒脊山谷
133	諾姆瑞根
134	古博拉採掘場
135	霜鬃食人妖要塞
136	灰色洞穴
137	烈酒村
138	霧松避難所
139	東瘟疫之地
141	泰達希爾
142	鐵環挖掘場
143	莫格羅什要塞
144	塞爾薩瑪
145	奧加茲隘口
146	巨石水壩
147	遠行者小屋
148	黑海岸
149	銀泉礦坑
150	米奈希爾港
151	設計者之島
152	亡靈壁壘
153	羅德隆廢墟
154	喪鐘鎮
155	夜行蜘蛛洞穴
156	索利丹農場
157	阿加曼德磨坊
158	阿加曼德家族墓穴
159	布瑞爾
160	耳語花園
161	休息區
162	澈水湖
163	岡瑟爾的居所
164	加倫鬼屋
165	巴尼爾農場
166	爐灰莊園
167	十字軍前哨
168	北部海岸
169	耳語海岸
170	洛丹米爾湖
172	芬里斯島
173	法奧之墓
186	多蘭納爾
187	Darnassus UNUSED
188	幽影谷
189	鋼架補給站
190	壁爐谷
192	北山伐木場
193	安多哈爾廢墟
195	通靈術學校
196	烏瑟之墓
197	悔恨嶺
198	哭泣之洞
199	費爾斯通農場
200	達爾松之淚
201	蓋羅恩農場
202	苦痛鬼屋
203	瑪登霍爾德城堡
204	焚木村
205	丹莫德
206	俄特加德要塞
207	無盡之海
208	Unused Ironcladcove
209	影牙城堡
210	寒冰皇冠
211	湧冰湖
212	盔枕湖
213	深埃連礦坑
214	無盡之海
215	莫高雷
219	艾力克斯頓農場
220	紅雲台地
221	納拉其營地
222	血蹄村
223	石牛湖
224	被破壞的貨車
225	赤色石
226	粘絲洞
227	瓦爾甘牧場
228	瑟伯切爾
229	奧森農場
230	葛雷邁恩之牆
231	博倫的巢穴
232	黎明島
233	安伯米爾
235	芬里斯城堡
236	影牙城堡
237	破舊渡口
238	瑪爾丁果園
239	伊瓦農場
240	亡者農場
241	爛果園
242	陽光樹林
243	荒棄鬼屋
244	維普爾莊園
245	猶根農場
246	大熔爐
247	煤渣挖掘場
249	巨槌石
250	索瑞森廢墟
251	烈焰峰
252	黑石要塞
253	灰燼之柱
254	黑石山
255	暴風祭壇
256	奧達希爾
257	影絲洞
258	惡魔石
259	奧拉密斯湖
260	星風村
261	脊骨堡
262	班奈希爾獸穴
263	大斷崖
264	神諭林地
265	湧泉河
266	湧泉湖
267	希爾斯布萊德丘陵
268	艾薩拉盆地
269	丹奧加茲
271	南海鎮
272	塔倫米爾
275	敦霍爾德城堡
276	UNUSED Stonewrought Pass
277	丘陵洞穴
278	洛丹米爾收容所
279	達拉然陷坑
280	斯坦恩布萊德
281	奧特蘭克廢墟
282	破碎嶺城堡
283	屠殺谷
284	高地
285	南點哨塔
286	希爾斯布萊德農場
287	希爾斯布萊德
288	碧玉礦坑
289	奈杉德崗哨
290	丹加洛克
293	索拉丁之牆
294	東部海灘
295	西部海岸
296	South Seas UNUSED
297	哈圭羅島
298	巴拉丁海灣
299	米奈希爾海灣
300	蘆葦海灘
301	野人海岸
302	水晶海岸
303	貝殼海灘
305	北流海岸
306	南流海岸
307	望海崖
308	禁忌之海
309	鐵鬚之墓
310	水晶礦坑
311	阿博拉茲廢墟
312	加尼祿哨站
313	諾斯弗德農場
314	格沙克農場
315	達比雷農場
316	石拳大廳
317	枯木村
318	枯鬚峽谷
320	避難谷地
321	落錘鎮
322	黑水灣沉船
323	奧布瑞恩營地
324	激流堡
325	阿拉索之塔
326	密室
327	法迪爾海灣
328	水下暗礁
330	薩多爾大橋
331	梣谷
332	無盡之海
333	東部禁錮法陣
334	西部禁錮法陣
335	內禁錮法陣
336	外禁錮法陣
337	聖者之陵
338	苦痛堡壘
339	萊瑟羅峽谷
340	卡加斯
341	柯什營地
342	博夫營地
343	瓦格營地
344	卡格營地
345	埃格蒙德的營地
346	鐵趾挖掘場
347	火山洞穴
348	鷹巢山
349	蠻錘城堡
350	奎爾丹尼小屋
351	隱匿石
352	祖瓦沙
353	沙德拉洛
354	辛薩羅
355	祖爾祭壇
356	瑟拉丹
357	菲拉斯
358	刺刃峽谷
359	巴爾莫丹
360	風險投資公司礦坑
361	費伍德森林
362	剃刀嶺
363	試煉谷
364	大獸穴
365	燃刃集會所
366	科卡爾峭壁
367	森金村
368	回音群島
369	雷霆山
370	枯水谷
371	塵風洞穴
372	提拉加德城堡
373	流亡海岸
374	刃拳海灣
375	死眼海岸
377	怒水河
378	陶拉祖營地
379	前沿哨所
380	十字路口
381	石礦坑
382	淤泥沼澤
383	無水嶺
384	鬼霧峰
385	北方城堡
386	遺忘之池
387	甜水綠洲
388	死水綠洲
390	巨人曠野
391	商旅海岸
392	棘齒城
393	暗矛海灘
394	灰白之丘
395	灰喉鎮
396	冬蹄水井
397	雷角水井
398	蠻鬃水井
399	沖天嶺
400	千針石林
401	提度斯階梯
403	樹蔭旅店
404	巴爾丹挖掘場
405	淒涼之地
406	石爪山脈
407	Orgrimmar UNUSED
408	吉利吉姆之島
409	拉匹迪斯之島
410	烈風峽谷
411	巴斯蘭鬼屋
412	奧迪拉蘭廢墟
413	邁斯特拉崗哨
414	佐拉姆海岸
415	阿斯特蘭納
416	艾森娜神殿
417	火痕神殿
418	星塵廢墟
419	狼嚎谷
420	銀風避難所
421	密斯特拉湖
422	墜星湖
424	伊瑞斯湖
425	月井
426	林中樹居
427	林蔭小徑
428	夜道谷
429	薩維亞
430	薩提納爾
431	碎木崗哨
432	朵丹尼爾獸穴
433	弗倫河
434	冥火嶺
435	屠魔峽谷
436	屠魔山
437	戰歌伐木營地
438	大樹蔭
439	閃光平原
440	塔納利斯
441	法拉希姆湖
442	奧伯丁
443	瑪塞斯特拉廢墟
444	奧薩拉克斯之塔
445	峭壁之泉
446	巴莎蘭
447	亞米薩蘭
448	古樹之林
449	主宰之劍
450	雷姆塔維爾挖掘場
452	薄霧海
453	長橋碼頭
454	急彎河
455	黑木洞穴
456	壁泉河
457	迷霧之海
458	黃金之路
459	血色十字軍崗哨
460	烈日石居
461	狂風峭壁
463	峭壁湖
464	暗色湖
465	焦炭谷
466	血怒峽谷
467	石爪峰
468	猛禽洞穴
469	巨木谷
470	Thunder Bluff UNUSED
471	強風台地
472	火石台地
473	披肩石
474	Hunter Rise UNUSED
475	Spirit RiseUNUSED
476	Elder RiseUNUSED
477	朱布瓦爾廢墟
478	亞里斯瑞恩之池
479	鏽槌挖掘場
480	伊索克營地
481	裂蹄峭壁
482	風巢
483	尖嘯峽谷
484	亂風崗
485	升降梯
486	加拉克城堡
487	飛羽洞穴
488	老屋
489	薩蘭納爾
490	安戈洛環形山
491	剃刀沼澤
492	烏鴉嶺墓園
493	月光林地
495	凜風峽灣
496	蕨牆村
497	水光莊園
498	血沼墓穴
499	暗霧洞穴
500	摩戈爾哨塔
501	比吉爾的飛艇殘骸
502	女巫嶺
503	警戒崗哨
504	北點哨塔
505	西點哨塔
506	迷失哨塔
507	藍色沼地
508	石槌廢墟
509	火焰洞穴
510	黑龍谷
511	巨龍泥沼
512	黑蹄村
513	塞拉摩島
514	塞拉摩堡壘
515	鐵欄監獄
516	塵泥海灣
517	狂潮灣
518	恐懼海岸
536	腐草農場
537	火羽山
538	拉卡利油沼
539	恐懼小道
540	巨痕谷
541	馬紹爾營地
542	蘑菇石
543	葛拉卡溫泉
556	洛克湖
576	乞丐鬼屋
596	科多獸墳場
597	鬼旅崗哨
598	薩瑟里斯海岸
599	雷斧堡壘
600	波爾甘的洞穴
602	瑪諾洛克集會所
603	薩格隆
604	瑪格拉姆村
606	吉爾吉斯村
607	長矛谷
608	尼耶爾前哨站
609	科卡爾村
616	海加爾山
618	冬泉谷
636	黑狼河
637	科多石
638	秘道
639	靈魂石地
640	眠炎聖殿
656	月神湖
657	避難營
676	外域
696	Craftsmen's Terrace UNUSED
697	Tradesmen's Terrace UNUSED
698	The Temple Gardens UNUSED
699	Temple of Elune UNUSED
700	Cenarion Enclave UNUSED
701	Warrior's Terrace UNUSED
702	魯瑟蘭村
716	鐵環營地
717	監獄
718	哀嚎洞穴
719	黑暗深淵
720	勇士島
721	諾姆瑞根
722	剃刀高地
736	班尼希爾山谷
796	血色修道院
797	傑羅德碼頭
798	山巔之塔
799	暗色河灘
800	寒脊山小徑
801	寒風峽谷
802	閃光嶺
803	凍石農場
804	凍土嶺
805	南門小徑
806	南門崗哨
807	北門小徑
808	北門崗哨
809	鐵爐堡大門
810	靜水池
811	夢魘谷
812	毒蛛峽谷
813	亡靈壁壘
814	怒水河
815	怒水河
816	鋼鬃營地
817	骷髏石
818	白鬃石
819	狂風山
820	金色平原
821	草海平原
836	丹奧加茲
837	丹奧加茲
838	北門小徑
839	南門小徑
856	暮光森林
876	GM島
877	Delete ME
878	怒水河
879	怒水河
880	薩多爾大橋
881	薩多爾大橋
896	贖罪島
916	傑生農場
917	死亡農地
918	摩爾森農場
919	斯特登的池塘
920	匕首嶺
921	迪蒙特荒野
922	塵埃平原
923	石裂之谷
924	國王谷
925	奧加茲崗哨
926	巴克布雷農場
927	閃光湖岸
928	北流谷
936	灰爪山
956	青草平原
976	加基森
977	熱砂港
978	祖爾法拉克
979	流沙崗哨
980	灌木谷
981	大裂口
982	腐化之巢
983	砂槌營地
984	東月廢墟
985	清泉平原
986	薩拉辛之穴
987	天涯海灘
988	破浪海灘
989	奧丹姆
990	守衛之谷
991	古斯坦的崗哨
992	南月廢墟
996	撕裂者營地
997	撕裂者山谷
998	撕裂者之石
999	石望哨塔
1000	加拉德爾山谷
1001	湖邊大道
