1	安威瑪
2	布瑞爾
3	夜色鎮
4	喪鐘鎮
5	丹奧加茲
6	丹莫德
7	閃金鎮
8	鐵爐堡
9	卡拉諾斯
10	湖畔鎮
11	米奈希爾港
12	月溪鎮
13	北郡修道院
14	烏鴉嶺
15	哨兵嶺
16	暴風城
17	瑟伯切爾
18	幽暗城
19	塞爾薩瑪
20	聯盟
21	部落
22	南海鎮
23	塔倫米爾
24	避難谷地
25	落錘鎮
26	卡加斯
27	苦痛堡壘
28	血蹄村
29	雷霆崖
30	納拉其營地
31	剃刀嶺
32	大獸穴
33	奧格瑪
34	森金村
35	十字路口
36	奧達希爾
37	多蘭納爾
38	達納蘇斯
39	棘齒城
40	藏寶海灣
41	格羅姆高營地
42	阿斯特蘭納
44	石爪峰
45	薩蘭納爾
46	亂風崗
227	明鏡湖
247	屠殺谷
327	枯鬚峽谷
701	烈日石居
707	辛瑪洛神殿
708	赫塔拉的巢穴
709	烏瑟之墓
710	通靈學院
767	白沙崗哨
788	斯通納德
789	加基森
790	莫沙徹營地
791	塞拉摩島
792	鷹巢山
794	永望鎮
795	葬影村
796	羽月要塞
798	奧伯丁
799	尼耶爾前哨站
907	奧達希爾
908	影絲洞
909	惡魔石
911	班奈希爾獸穴
912	大斷崖
913	烈風峽谷
929	托克雷農場
947	鋼架補給站
948	鐵環營地
949	回音山礦坑
950	馬科倫農場
951	斯通菲爾德農場
954	北郡農場
955	伊爾加拉之塔
956	撕裂者之石
1007	靈魂之穴
1008	瑞斯班洞穴
1010	石拳崗哨
1011	格羅高克營地
1012	雄鹿泥沼洞穴
1013	阿塔哈卡神廟
1014	阿拉索之塔
1015	蠻錘城堡
1016	夜行蜘蛛洞穴
1017	惡蛛隧道
1018	布洛米爾
1027	奧達曼
1028	火山洞穴
1029	西泉要塞
1030	玉石礦坑
1031	加尼祿哨站
1032	奧加茲崗哨
1033	格瑞姆巴托
1047	風險投資公司礦坑
1048	黑木洞穴
1049	急彎河
1050	峭壁之泉
1067	勇士島
1068	哀嚎洞穴
1087	樹蔭旅店
1088	暗霧洞穴
1089	北點哨塔
1090	藍色沼地
1091	迷失哨塔
1092	狂潮灣
1093	石槌廢墟
1094	奧妮克希亞的巢穴
1095	艾博斯塔夫的巢穴
1096	血沼墓穴
1097	警戒崗哨
1098	水光莊園
1099	深鐵礦坑
1100	石爐哨站
1101	冰血要塞
1102	冷齒礦坑
1103	霜狼要塞
1104	馬紹爾營地
1105	蘑菇石
1106	破浪海灘
1107	奧丹姆
1108	黑雲峰
1109	飛羽洞穴
1110	沙漠賽道
1111	鏽槌挖掘場
1112	裂蹄堡
1113	老屋
1114	鐵石營地
1115	維吉爾之坑
1116	塔霍達廢墟
1127	羅蘭之墓
1128	乞丐鬼屋
1147	波爾甘的洞穴
1148	瑪拉頓
1149	鬼旅崗哨
1150	瑟卡布斯庫的營地
1151	白骨之谷
1168	怒痕堡
1169	索蘭薩爾廢墟
1171	暮光營地廢墟
1172	暮光崗哨
1173	暮光前哨站
1174	木爪嶺
1175	拉瑞斯小亭
1176	滑石
1177	烈焰峰
1187	沙爾札魯的巢穴
1208	雷矛墓地
1209	落雪墓地
1210	霜狼墓地
1211	鱗鬚洞穴
1212	木喉要塞
1213	凱斯利爾廢墟
1214	丹曼達爾
1215	塔倫迪斯營地
1216	雷瑟斯聖所
1217	慘月洞穴
1218	木喉要塞
1219	鐵木山洞
1220	血毒崗哨
1227	希塞爾山谷
1228	峭壁湖
1229	狂風礦坑
1230	深爪小徑
1231	猛禽洞穴
1232	奧迪拉蘭廢墟
1233	巴斯蘭鬼屋
1234	佐拉姆加前哨站
1235	弗倫河
1237	薩維亞
1238	林歌神殿
1239	屠魔峽谷
1240	銀翼哨站
1241	朵丹尼爾獸穴
1242	銀風避難所
1243	綠爪村
1244	血牙營地
